GUID_,year,Population
2AE196291C3613A3E055000000000001,1996_Population,475.0
2AE19629232213A3E055000000000001,1996_Population,574.0
2AE19629237B13A3E055000000000001,1996_Population,339.0
2AE19629189C13A3E055000000000001,1996_Population,610.0
2AE1962919C313A3E055000000000001,1996_Population,154.0
2AE196291F2E13A3E055000000000001,1996_Population,463.0
2AE19629210213A3E055000000000001,1996_Population,295.0
2AE19629227813A3E055000000000001,1996_Population,1339.0
2AE196291A3913A3E055000000000001,1996_Population,484.0
2AE196291D6E13A3E055000000000001,1996_Population,3210.0
2AE19629176E13A3E055000000000001,1996_Population,419.0
2AE19629193F13A3E055000000000001,1996_Population,1370.0
2AE196291B3513A3E055000000000001,1996_Population,
2AE1962920C113A3E055000000000001,1996_Population,634.0
2AE1962918F213A3E055000000000001,1996_Population,459.0
2AE19629227713A3E055000000000001,1996_Population,99.0
2AE19629230F13A3E055000000000001,1996_Population,225.0
2AE19629228D13A3E055000000000001,1996_Population,1154.0
2AE196291A5F13A3E055000000000001,1996_Population,366.0
2AE196291E6913A3E055000000000001,1996_Population,6854.0
2AE1962923FD13A3E055000000000001,1996_Population,119.0
2AE196291F0613A3E055000000000001,1996_Population,3874.0
2AE19629229D13A3E055000000000001,1996_Population,2291.0
2AE196291AC913A3E055000000000001,1996_Population,630.0
2AE19629225313A3E055000000000001,1996_Population,583.0
2AE196291AEF13A3E055000000000001,1996_Population,378.0
2AE19629217313A3E055000000000001,1996_Population,4594.0
2AE196291ABD13A3E055000000000001,1996_Population,699.0
2AE19629236313A3E055000000000001,1996_Population,736.0
2AE196291DB013A3E055000000000001,1996_Population,3943.0
2AE196291EA513A3E055000000000001,1996_Population,745.0
2AE19629170413A3E055000000000001,1996_Population,153.0
2AE19629173613A3E055000000000001,1996_Population,284.0
2AE19629230C13A3E055000000000001,1996_Population,667.0
2AE19629231D13A3E055000000000001,1996_Population,188.0
2AE196291E8F13A3E055000000000001,1996_Population,1694.0
2AE19629202F13A3E055000000000001,1996_Population,611.0
2AE196291BE113A3E055000000000001,1996_Population,340.0
2AE19629173A13A3E055000000000001,1996_Population,143.0
2AE19629212413A3E055000000000001,1996_Population,564.0
2AE196291FE413A3E055000000000001,1996_Population,290.0
2AE196291AB413A3E055000000000001,1996_Population,529.0
2AE196291D8013A3E055000000000001,1996_Population,2329.0
2AE196291CA413A3E055000000000001,1996_Population,2418.0
2AE196291D1713A3E055000000000001,1996_Population,492.0
2AE1962920B813A3E055000000000001,1996_Population,1049.0
2AE19629180E13A3E055000000000001,1996_Population,604.0
2AE19629177713A3E055000000000001,1996_Population,531.0
2AE19629189213A3E055000000000001,1996_Population,700.0
2AE19629220C13A3E055000000000001,1996_Population,146.0
2AE196291FEF13A3E055000000000001,1996_Population,217.0
2AE19629205D13A3E055000000000001,1996_Population,5634.0
2AE196291E2813A3E055000000000001,1996_Population,1845.0
2AE196291FEB13A3E055000000000001,1996_Population,614.0
2AE1962922B713A3E055000000000001,1996_Population,719.0
2AE196291E6A13A3E055000000000001,1996_Population,999.0
2AE19629195713A3E055000000000001,1996_Population,502.0
2AE196291EE913A3E055000000000001,1996_Population,767.0
2AE196291EED13A3E055000000000001,1996_Population,5870.0
2AE196291B5013A3E055000000000001,1996_Population,288.0
2AE19629204713A3E055000000000001,1996_Population,604.0
2AE1962923F713A3E055000000000001,1996_Population,737.0
2AE196291F1413A3E055000000000001,1996_Population,428.0
2AE1962921DA13A3E055000000000001,1996_Population,415.0
3576C599940F4152E0530100007F0280,1996_Population,
2AE19629236913A3E055000000000001,1996_Population,1303.0
2AE19629223D13A3E055000000000001,1996_Population,204.0
2AE196291F6913A3E055000000000001,1996_Population,274.0
2AE196291C3B13A3E055000000000001,1996_Population,755.0
2AE196291CFD13A3E055000000000001,1996_Population,1825.0
2AE196291E5213A3E055000000000001,1996_Population,468.0
2AE196291EBE13A3E055000000000001,1996_Population,384.0
2AE1962917A013A3E055000000000001,1996_Population,263.0
2AE19629209013A3E055000000000001,1996_Population,819.0
2AE19629202513A3E055000000000001,1996_Population,84.0
2AE19629184113A3E055000000000001,1996_Population,418.0
2AE196291BDE13A3E055000000000001,1996_Population,256.0
2AE196291B8013A3E055000000000001,1996_Population,215.0
2AE1962918E413A3E055000000000001,1996_Population,1677.0
2AE196291BC113A3E055000000000001,1996_Population,178.0
2AE1962919D313A3E055000000000001,1996_Population,172.0
2AE196291EBF13A3E055000000000001,1996_Population,384.0
2AE19629217813A3E055000000000001,1996_Population,1939.0
2AE19629192413A3E055000000000001,1996_Population,286.0
2AE1962918AA13A3E055000000000001,1996_Population,150.0
2AE196291BB313A3E055000000000001,1996_Population,430.0
2AE1962919B413A3E055000000000001,1996_Population,518.0
2AE19629198D13A3E055000000000001,1996_Population,505.0
2AE196291EEE13A3E055000000000001,1996_Population,2516.0
2AE1962922FC13A3E055000000000001,1996_Population,459.0
2AE1962917A213A3E055000000000001,1996_Population,282.0
2AE196291FB213A3E055000000000001,1996_Population,919.0
2AE19629176B13A3E055000000000001,1996_Population,406.0
2AE1962920EE13A3E055000000000001,1996_Population,454.0
2AE1962916F913A3E055000000000001,1996_Population,1275.0
2AE19629217913A3E055000000000001,1996_Population,1221.0
2AE19629175313A3E055000000000001,1996_Population,370.0
2AE196291ED213A3E055000000000001,1996_Population,365.0
2AE196291EB913A3E055000000000001,1996_Population,1198.0
2AE196291D7A13A3E055000000000001,1996_Population,5747.0
2AE19629203813A3E055000000000001,1996_Population,121.0
2AE196291F1613A3E055000000000001,1996_Population,1236.0
2AE19629198013A3E055000000000001,1996_Population,328.0
2AE19629172E13A3E055000000000001,1996_Population,283.0
2AE1962920D813A3E055000000000001,1996_Population,434.0
2AE196291C9B13A3E055000000000001,1996_Population,574.0
2AE19629175F13A3E055000000000001,1996_Population,559.0
2AE196291A3813A3E055000000000001,1996_Population,361.0
2AE19629199013A3E055000000000001,1996_Population,205.0
2AE196291AB913A3E055000000000001,1996_Population,296.0
2AE19629178513A3E055000000000001,1996_Population,262.0
2AE196291D9113A3E055000000000001,1996_Population,347.0
2AE196291FCE13A3E055000000000001,1996_Population,267.0
2AE196291D7313A3E055000000000001,1996_Population,437.0
2AE1962921D213A3E055000000000001,1996_Population,246.0
2AE1962920D213A3E055000000000001,1996_Population,813.0
2AE196291B6B13A3E055000000000001,1996_Population,244.0
2AE1962919BB13A3E055000000000001,1996_Population,826.0
2AE1962920C313A3E055000000000001,1996_Population,185.0
2AE19629239813A3E055000000000001,1996_Population,620.0
2AE196291AD313A3E055000000000001,1996_Population,530.0
2AE196291B8613A3E055000000000001,1996_Population,298.0
2AE1962920AF13A3E055000000000001,1996_Population,372.0
2AE19629185D13A3E055000000000001,1996_Population,635.0
2AE19629181A13A3E055000000000001,1996_Population,1764.0
2AE196291F7013A3E055000000000001,1996_Population,262.0
2AE1962920AA13A3E055000000000001,1996_Population,148.0
2AE196291CB413A3E055000000000001,1996_Population,2067.0
2AE1962920FE13A3E055000000000001,1996_Population,247.0
2AE19629233713A3E055000000000001,1996_Population,451.0
2AE196291F4813A3E055000000000001,1996_Population,1786.0
2AE19629185113A3E055000000000001,1996_Population,669.0
2AE19629218C13A3E055000000000001,1996_Population,811.0
2AE19629226513A3E055000000000001,1996_Population,177.0
2AE196291DA813A3E055000000000001,1996_Population,1994.0
2AE1962920FD13A3E055000000000001,1996_Population,117.0
2AE196291AC113A3E055000000000001,1996_Population,217.0
2AE19629177A13A3E055000000000001,1996_Population,397.0
2AE196291BA713A3E055000000000001,1996_Population,1319.0
2AE19629206E13A3E055000000000001,1996_Population,1222.0
2AE1962920B013A3E055000000000001,1996_Population,191.0
2AE1962922FD13A3E055000000000001,1996_Population,212.0
2AE1962923BE13A3E055000000000001,1996_Population,427.0
2AE19629180C13A3E055000000000001,1996_Population,1559.0
2AE19629235313A3E055000000000001,1996_Population,259.0
2AE19629188C13A3E055000000000001,1996_Population,1036.0
2AE196291D4B13A3E055000000000001,1996_Population,2022.0
2AE19629214E13A3E055000000000001,1996_Population,797.0
2AE196291F3913A3E055000000000001,1996_Population,1257.0
2AE1962922CE13A3E055000000000001,1996_Population,673.0
2AE19629224313A3E055000000000001,1996_Population,1294.0
2AE196291C9213A3E055000000000001,1996_Population,207.0
2AE19629233113A3E055000000000001,1996_Population,627.0
2AE19629190E13A3E055000000000001,1996_Population,566.0
2AE1962919BC13A3E055000000000001,1996_Population,282.0
2AE196291B0013A3E055000000000001,1996_Population,176.0
2AE19629202213A3E055000000000001,1996_Population,293.0
2AE19629176613A3E055000000000001,1996_Population,1247.0
2AE1962920A013A3E055000000000001,1996_Population,831.0
2AE1962917AB13A3E055000000000001,1996_Population,1186.0
2AE196291FDC13A3E055000000000001,1996_Population,428.0
2AE196291C9613A3E055000000000001,1996_Population,433.0
2AE19629237E13A3E055000000000001,1996_Population,1003.0
2AE196291D1F13A3E055000000000001,1996_Population,1534.0
2AE19629190613A3E055000000000001,1996_Population,1010.0
2AE196291D9813A3E055000000000001,1996_Population,3260.0
2AE19629179113A3E055000000000001,1996_Population,428.0
2AE196291DD413A3E055000000000001,1996_Population,4510.0
2AE196291BFD13A3E055000000000001,1996_Population,590.0
2AE19629213A13A3E055000000000001,1996_Population,1645.0
2AE196291E6813A3E055000000000001,1996_Population,952.0
2AE1962918DB13A3E055000000000001,1996_Population,706.0
2AE19629224913A3E055000000000001,1996_Population,433.0
2AE1962921F613A3E055000000000001,1996_Population,331.0
2AE196291C7F13A3E055000000000001,1996_Population,2668.0
2AE19629185813A3E055000000000001,1996_Population,4903.0
2AE19629216513A3E055000000000001,1996_Population,691.0
2AE19629228613A3E055000000000001,1996_Population,698.0
2AE19629234513A3E055000000000001,1996_Population,1450.0
2AE196291D7813A3E055000000000001,1996_Population,4629.0
2AE1962921AA13A3E055000000000001,1996_Population,796.0
2AE196291F7E13A3E055000000000001,1996_Population,438.0
2AE1962916FE13A3E055000000000001,1996_Population,349.0
2AE196291B4313A3E055000000000001,1996_Population,3766.0
2AE196291EB113A3E055000000000001,1996_Population,246.0
2AE196291D0313A3E055000000000001,1996_Population,2487.0
2AE196291A7613A3E055000000000001,1996_Population,418.0
2AE1962923B113A3E055000000000001,1996_Population,308.0
2AE196291FE113A3E055000000000001,1996_Population,436.0
2AE19629185E13A3E055000000000001,1996_Population,285.0
2AE19629193913A3E055000000000001,1996_Population,2959.0
2AE19629187513A3E055000000000001,1996_Population,242.0
2AE19629207A13A3E055000000000001,1996_Population,1392.0
2AE19629177513A3E055000000000001,1996_Population,347.0
2AE196291DBA13A3E055000000000001,1996_Population,2974.0
2AE196291E1613A3E055000000000001,1996_Population,1408.0
2AE1962919D613A3E055000000000001,1996_Population,193.0
2AE1962922D913A3E055000000000001,1996_Population,570.0
2AE19629231313A3E055000000000001,1996_Population,472.0
2AE19629196113A3E055000000000001,1996_Population,
2AE1962920DE13A3E055000000000001,1996_Population,467.0
2AE19629186313A3E055000000000001,1996_Population,1347.0
2AE196291C5613A3E055000000000001,1996_Population,1334.0
2AE196291E5713A3E055000000000001,1996_Population,985.0
2AE196291F3B13A3E055000000000001,1996_Population,457.0
2AE1962916C613A3E055000000000001,1996_Population,561.0
2AE196291A6C13A3E055000000000001,1996_Population,527.0
2AE1962919CF13A3E055000000000001,1996_Population,263.0
2AE196291B6113A3E055000000000001,1996_Population,332.0
2AE1962920C613A3E055000000000001,1996_Population,359.0
2AE1962920C913A3E055000000000001,1996_Population,264.0
2AE196291C6A13A3E055000000000001,1996_Population,197.0
2AE196291AE013A3E055000000000001,1996_Population,125.0
2AE19629184513A3E055000000000001,1996_Population,363.0
2AE196291AFA13A3E055000000000001,1996_Population,533.0
2AE19629192213A3E055000000000001,1996_Population,659.0
2AE196291FA813A3E055000000000001,1996_Population,541.0
2AE19629203113A3E055000000000001,1996_Population,980.0
2AE19629213613A3E055000000000001,1996_Population,406.0
2AE19629229B13A3E055000000000001,1996_Population,417.0
2AE19629196E13A3E055000000000001,1996_Population,713.0
2AE1962920CF13A3E055000000000001,1996_Population,797.0
2AE196291E3913A3E055000000000001,1996_Population,408.0
2AE196291E9613A3E055000000000001,1996_Population,935.0
2AE196291A5E13A3E055000000000001,1996_Population,296.0
2AE196291D9013A3E055000000000001,1996_Population,212.0
2AE19629193213A3E055000000000001,1996_Population,566.0
2AE196291B7B13A3E055000000000001,1996_Population,68.0
2AE19629214C13A3E055000000000001,1996_Population,1950.0
2AE19629221013A3E055000000000001,1996_Population,300.0
3576C59993334152E0530100007F0280,1996_Population,
2AE1962923E113A3E055000000000001,1996_Population,213.0
2AE1962922EE13A3E055000000000001,1996_Population,1426.0
2AE196291F9C13A3E055000000000001,1996_Population,238.0
2AE196291AC813A3E055000000000001,1996_Population,203.0
2AE19629215713A3E055000000000001,1996_Population,979.0
2AE19629188713A3E055000000000001,1996_Population,187.0
2AE19629207413A3E055000000000001,1996_Population,193.0
2AE1962920B913A3E055000000000001,1996_Population,2370.0
2AE196291D2713A3E055000000000001,1996_Population,2144.0
2AE196291D7113A3E055000000000001,1996_Population,6214.0
2AE1962920F413A3E055000000000001,1996_Population,291.0
2AE1962919EF13A3E055000000000001,1996_Population,128.0
2AE196291D6713A3E055000000000001,1996_Population,3498.0
2AE19629234E13A3E055000000000001,1996_Population,702.0
2AE19629185913A3E055000000000001,1996_Population,722.0
2AE1962922FB13A3E055000000000001,1996_Population,113.0
2AE19629172013A3E055000000000001,1996_Population,274.0
2AE196291AEB13A3E055000000000001,1996_Population,274.0
2AE19629190513A3E055000000000001,1996_Population,563.0
2AE196291D7E13A3E055000000000001,1996_Population,8063.0
2AE196291AFC13A3E055000000000001,1996_Population,366.0
2AE196291BD713A3E055000000000001,1996_Population,391.0
2AE1962920D913A3E055000000000001,1996_Population,209.0
2AE19629199613A3E055000000000001,1996_Population,383.0
2AE196291BC313A3E055000000000001,1996_Population,106.0
2AE1962918FE13A3E055000000000001,1996_Population,241.0
2AE19629225D13A3E055000000000001,1996_Population,561.0
2AE196291EC113A3E055000000000001,1996_Population,324.0
2AE19629234813A3E055000000000001,1996_Population,667.0
2AE196291E1B13A3E055000000000001,1996_Population,295.0
2AE196291FD113A3E055000000000001,1996_Population,214.0
2AE196291CFA13A3E055000000000001,1996_Population,2004.0
2AE196291B9F13A3E055000000000001,1996_Population,233.0
2AE196291CE913A3E055000000000001,1996_Population,678.0
2AE196291A2F13A3E055000000000001,1996_Population,218.0
2AE19629235913A3E055000000000001,1996_Population,346.0
2AE1962918E813A3E055000000000001,1996_Population,121.0
2AE19629185513A3E055000000000001,1996_Population,420.0
2AE196291B7913A3E055000000000001,1996_Population,1359.0
2AE1962920EB13A3E055000000000001,1996_Population,2341.0
2AE1962920CE13A3E055000000000001,1996_Population,269.0
2AE196291F3113A3E055000000000001,1996_Population,766.0
2AE1962917CC13A3E055000000000001,1996_Population,3605.0
2AE19629170713A3E055000000000001,1996_Population,150.0
2AE1962921C813A3E055000000000001,1996_Population,3266.0
2AE1962922CF13A3E055000000000001,1996_Population,533.0
2AE196291BA413A3E055000000000001,1996_Population,1227.0
2AE1962917AE13A3E055000000000001,1996_Population,604.0
2AE19629174613A3E055000000000001,1996_Population,342.0
2AE196291F2513A3E055000000000001,1996_Population,591.0
2AE1962922AE13A3E055000000000001,1996_Population,264.0
2AE196291CAE13A3E055000000000001,1996_Population,400.0
2AE196291EBD13A3E055000000000001,1996_Population,643.0
2AE196291ECA13A3E055000000000001,1996_Population,372.0
2AE196291E0113A3E055000000000001,1996_Population,3323.0
2AE196291CDB13A3E055000000000001,1996_Population,289.0
2AE1962923A513A3E055000000000001,1996_Population,1273.0
2AE196291E5913A3E055000000000001,1996_Population,531.0
2AE196291C3513A3E055000000000001,1996_Population,420.0
2AE19629210913A3E055000000000001,1996_Population,399.0
2AE196291C2C13A3E055000000000001,1996_Population,668.0
2AE196291DC613A3E055000000000001,1996_Population,3282.0
2AE19629182A13A3E055000000000001,1996_Population,883.0
2AE19629195613A3E055000000000001,1996_Population,2431.0
2AE19629211A13A3E055000000000001,1996_Population,310.0
2AE19629196813A3E055000000000001,1996_Population,745.0
2AE19629196A13A3E055000000000001,1996_Population,366.0
2AE196291E5E13A3E055000000000001,1996_Population,211.0
2AE1962920D613A3E055000000000001,1996_Population,418.0
2AE196291DE413A3E055000000000001,1996_Population,8449.0
2AE196291B3113A3E055000000000001,1996_Population,92.0
3576C5999C884152E0530100007F0280,1996_Population,
2AE19629191313A3E055000000000001,1996_Population,1014.0
2AE19629190713A3E055000000000001,1996_Population,424.0
2AE196291B1513A3E055000000000001,1996_Population,371.0
2AE19629179E13A3E055000000000001,1996_Population,509.0
2AE196291A6D13A3E055000000000001,1996_Population,698.0
2AE196291D9713A3E055000000000001,1996_Population,2726.0
2AE19629224F13A3E055000000000001,1996_Population,234.0
2AE19629223613A3E055000000000001,1996_Population,506.0
2AE196291D5813A3E055000000000001,1996_Population,3624.0
2AE1962923D213A3E055000000000001,1996_Population,233.0
2AE1962917D313A3E055000000000001,1996_Population,1546.0
2AE1962917F413A3E055000000000001,1996_Population,1475.0
2AE196291EC613A3E055000000000001,1996_Population,501.0
2AE19629210B13A3E055000000000001,1996_Population,2007.0
2AE19629208313A3E055000000000001,1996_Population,271.0
2AE19629233313A3E055000000000001,1996_Population,181.0
2AE196291E8313A3E055000000000001,1996_Population,538.0
2AE196291CBA13A3E055000000000001,1996_Population,327.0
2AE1962919E213A3E055000000000001,1996_Population,873.0
2AE1962921AC13A3E055000000000001,1996_Population,4604.0
2AE19629188413A3E055000000000001,1996_Population,488.0
2AE196291DDD13A3E055000000000001,1996_Population,898.0
2AE196291D9913A3E055000000000001,1996_Population,2183.0
2AE19629230813A3E055000000000001,1996_Population,221.0
2AE196291FFA13A3E055000000000001,1996_Population,9076.0
2AE1962918E013A3E055000000000001,1996_Population,109.0
2AE1962923D113A3E055000000000001,1996_Population,714.0
2AE196291F1F13A3E055000000000001,1996_Population,1062.0
2AE196291EC413A3E055000000000001,1996_Population,1160.0
2AE196291FC513A3E055000000000001,1996_Population,547.0
2AE19629214F13A3E055000000000001,1996_Population,118.0
2AE19629187113A3E055000000000001,1996_Population,456.0
2AE1962918A413A3E055000000000001,1996_Population,359.0
2AE196291D2C13A3E055000000000001,1996_Population,2760.0
2AE19629185613A3E055000000000001,1996_Population,565.0
2AE1962919E313A3E055000000000001,1996_Population,396.0
2AE19629240E13A3E055000000000001,1996_Population,204.0
2AE196291A6013A3E055000000000001,1996_Population,428.0
2AE196291DCB13A3E055000000000001,1996_Population,3026.0
2AE19629205E13A3E055000000000001,1996_Population,297.0
2AE1962922BB13A3E055000000000001,1996_Population,763.0
2AE196291B3F13A3E055000000000001,1996_Population,243.0
2AE1962918F013A3E055000000000001,1996_Population,254.0
2AE19629224613A3E055000000000001,1996_Population,347.0
2AE196291CEF13A3E055000000000001,1996_Population,2957.0
2AE196291CF113A3E055000000000001,1996_Population,1219.0
2AE1962923EE13A3E055000000000001,1996_Population,431.0
2AE1962923A913A3E055000000000001,1996_Population,548.0
2AE19629193813A3E055000000000001,1996_Population,5613.0
2AE196291F7B13A3E055000000000001,1996_Population,340.0
2AE1962919C213A3E055000000000001,1996_Population,193.0
2AE19629208013A3E055000000000001,1996_Population,191.0
2AE196291BE913A3E055000000000001,1996_Population,290.0
2AE1962917BB13A3E055000000000001,1996_Population,443.0
2AE1962918D313A3E055000000000001,1996_Population,577.0
2AE19629209513A3E055000000000001,1996_Population,1434.0
2AE1962919ED13A3E055000000000001,1996_Population,592.0
2AE19629225B13A3E055000000000001,1996_Population,14074.0
2AE196291A3513A3E055000000000001,1996_Population,411.0
2AE196291C0113A3E055000000000001,1996_Population,197.0
2AE196291EC713A3E055000000000001,1996_Population,278.0
2AE1962917C513A3E055000000000001,1996_Population,150.0
2AE196291C2713A3E055000000000001,1996_Population,249.0
2AE196291AF213A3E055000000000001,1996_Population,193.0
2AE19629195213A3E055000000000001,1996_Population,596.0
2AE196291EEA13A3E055000000000001,1996_Population,324.0
2AE1962916E613A3E055000000000001,1996_Population,406.0
2AE19629232E13A3E055000000000001,1996_Population,612.0
2AE1962922DC13A3E055000000000001,1996_Population,165.0
2AE1962916E813A3E055000000000001,1996_Population,820.0
2AE196291A3613A3E055000000000001,1996_Population,1929.0
2AE196291EDB13A3E055000000000001,1996_Population,583.0
2AE19629238D13A3E055000000000001,1996_Population,682.0
2AE196291A0113A3E055000000000001,1996_Population,367.0
2AE1962922B113A3E055000000000001,1996_Population,180.0
2AE196291CF913A3E055000000000001,1996_Population,3692.0
2AE196291E9E13A3E055000000000001,1996_Population,
2AE1962919AF13A3E055000000000001,1996_Population,447.0
2AE196291D6D13A3E055000000000001,1996_Population,2792.0
2AE1962920D113A3E055000000000001,1996_Population,706.0
2AE19629217B13A3E055000000000001,1996_Population,700.0
2AE196291F0313A3E055000000000001,1996_Population,1177.0
2AE1962916C513A3E055000000000001,1996_Population,191.0
2AE19629182913A3E055000000000001,1996_Population,1901.0
2AE19629224213A3E055000000000001,1996_Population,284.0
2AE19629240D13A3E055000000000001,1996_Population,3961.0
2AE196291F3413A3E055000000000001,1996_Population,2764.0
2AE19629206613A3E055000000000001,1996_Population,732.0
2AE19629181F13A3E055000000000001,1996_Population,1168.0
2AE1962917D213A3E055000000000001,1996_Population,319.0
2AE19629213413A3E055000000000001,1996_Population,252.0
2AE1962919CD13A3E055000000000001,1996_Population,542.0
2AE1962918D913A3E055000000000001,1996_Population,482.0
2AE196291B0A13A3E055000000000001,1996_Population,228.0
2AE1962923BA13A3E055000000000001,1996_Population,1224.0
2AE196291E2413A3E055000000000001,1996_Population,4230.0
2AE1962922A013A3E055000000000001,1996_Population,3267.0
2AE19629206213A3E055000000000001,1996_Population,369.0
2AE196291C9413A3E055000000000001,1996_Population,223.0
2AE1962919C413A3E055000000000001,1996_Population,147.0
2AE196291F7D13A3E055000000000001,1996_Population,132.0
2AE19629192713A3E055000000000001,1996_Population,2746.0
2AE19629218913A3E055000000000001,1996_Population,3123.0
2AE1962917C113A3E055000000000001,1996_Population,751.0
2AE196291FCD13A3E055000000000001,1996_Population,288.0
2AE19629184913A3E055000000000001,1996_Population,497.0
2AE1962917C213A3E055000000000001,1996_Population,418.0
2AE1962916C113A3E055000000000001,1996_Population,641.0
2AE19629192F13A3E055000000000001,1996_Population,190.0
2AE196291CF213A3E055000000000001,1996_Population,615.0
2AE196291F2913A3E055000000000001,1996_Population,495.0
2AE196291EDF13A3E055000000000001,1996_Population,3139.0
2AE196291A8513A3E055000000000001,1996_Population,9221.0
2AE196291D1E13A3E055000000000001,1996_Population,2262.0
2AE196291FFC13A3E055000000000001,1996_Population,1934.0
2AE19629199413A3E055000000000001,1996_Population,198.0
2AE1962921D813A3E055000000000001,1996_Population,163.0
2AE196291A0B13A3E055000000000001,1996_Population,317.0
2AE196291C7D13A3E055000000000001,1996_Population,349.0
2AE1962920D713A3E055000000000001,1996_Population,458.0
2AE1962916F313A3E055000000000001,1996_Population,416.0
2AE1962921F213A3E055000000000001,1996_Population,527.0
2AE196291FC313A3E055000000000001,1996_Population,106.0
2AE196291BEB13A3E055000000000001,1996_Population,275.0
2AE1962918DA13A3E055000000000001,1996_Population,470.0
2AE19629181C13A3E055000000000001,1996_Population,1186.0
2AE1962922EB13A3E055000000000001,1996_Population,427.0
3576C5999B294152E0530100007F0280,1996_Population,
2AE196291BE813A3E055000000000001,1996_Population,215.0
2AE1962917B713A3E055000000000001,1996_Population,1136.0
2AE1962920FF13A3E055000000000001,1996_Population,595.0
2AE19629201F13A3E055000000000001,1996_Population,111.0
2AE19629204113A3E055000000000001,1996_Population,176.0
2AE196291FCC13A3E055000000000001,1996_Population,133.0
2AE196291A4113A3E055000000000001,1996_Population,782.0
2AE1962921EB13A3E055000000000001,1996_Population,663.0
2AE196291CE213A3E055000000000001,1996_Population,3465.0
2AE196291DAC13A3E055000000000001,1996_Population,824.0
2AE19629215513A3E055000000000001,1996_Population,410.0
2AE196291DE713A3E055000000000001,1996_Population,3051.0
2AE1962922F113A3E055000000000001,1996_Population,2167.0
2AE196291B9513A3E055000000000001,1996_Population,3806.0
2AE19629206313A3E055000000000001,1996_Population,767.0
2AE196291BFE13A3E055000000000001,1996_Population,461.0
2AE1962918A513A3E055000000000001,1996_Population,1263.0
2AE196291C4313A3E055000000000001,1996_Population,338.0
2AE1962922A613A3E055000000000001,1996_Population,2671.0
2AE1962919F013A3E055000000000001,1996_Population,222.0
2AE196291DE213A3E055000000000001,1996_Population,2374.0
2AE196291D4F13A3E055000000000001,1996_Population,2345.0
2AE19629224013A3E055000000000001,1996_Population,9286.0
2AE196291C3C13A3E055000000000001,1996_Population,403.0
2AE196291D3913A3E055000000000001,1996_Population,577.0
2AE196291D7F13A3E055000000000001,1996_Population,5322.0
2AE19629173113A3E055000000000001,1996_Population,153.0
2AE196291ECC13A3E055000000000001,1996_Population,319.0
2AE196291BCE13A3E055000000000001,1996_Population,486.0
2AE19629186F13A3E055000000000001,1996_Population,313.0
2AE19629171D13A3E055000000000001,1996_Population,274.0
2AE196291FD213A3E055000000000001,1996_Population,629.0
2AE1962916AE13A3E055000000000001,1996_Population,648.0
2AE196291D6613A3E055000000000001,1996_Population,1282.0
2AE196291E2613A3E055000000000001,1996_Population,2679.0
2AE19629232D13A3E055000000000001,1996_Population,548.0
2AE196291A9613A3E055000000000001,1996_Population,345.0
2AE196291FA413A3E055000000000001,1996_Population,300.0
2AE196291AD513A3E055000000000001,1996_Population,186.0
2AE19629173C13A3E055000000000001,1996_Population,247.0
3576C59998334152E0530100007F0280,1996_Population,
2AE19629193A13A3E055000000000001,1996_Population,1024.0
2AE19629192D13A3E055000000000001,1996_Population,292.0
2AE196291A6613A3E055000000000001,1996_Population,708.0
2AE196291E8213A3E055000000000001,1996_Population,93.0
2AE19629175713A3E055000000000001,1996_Population,1989.0
2AE196291A5D13A3E055000000000001,1996_Population,325.0
2AE196291F8C13A3E055000000000001,1996_Population,199.0
2AE1962919F213A3E055000000000001,1996_Population,244.0
2AE196291F4313A3E055000000000001,1996_Population,888.0
2AE19629221113A3E055000000000001,1996_Population,608.0
2AE196291FA513A3E055000000000001,1996_Population,394.0
2AE1962917F713A3E055000000000001,1996_Population,1039.0
2AE196291C6913A3E055000000000001,1996_Population,252.0
2AE196291A3E13A3E055000000000001,1996_Population,98.0
2AE19629179A13A3E055000000000001,1996_Population,622.0
2AE19629219813A3E055000000000001,1996_Population,933.0
2AE196291A4C13A3E055000000000001,1996_Population,938.0
2AE196291CDE13A3E055000000000001,1996_Population,2303.0
2AE196291C0E13A3E055000000000001,1996_Population,451.0
2AE196291C0D13A3E055000000000001,1996_Population,869.0
2AE196291E7513A3E055000000000001,1996_Population,193.0
2AE196291AFE13A3E055000000000001,1996_Population,196.0
2AE196291CB013A3E055000000000001,1996_Population,3222.0
2AE19629203313A3E055000000000001,1996_Population,769.0
2AE196291F3313A3E055000000000001,1996_Population,384.0
2AE19629235813A3E055000000000001,1996_Population,420.0
2AE196291ED913A3E055000000000001,1996_Population,349.0
2AE196291F0A13A3E055000000000001,1996_Population,1200.0
2AE196291B0E13A3E055000000000001,1996_Population,153.0
2AE196291BEC13A3E055000000000001,1996_Population,250.0
2AE196291A4B13A3E055000000000001,1996_Population,937.0
2AE19629221413A3E055000000000001,1996_Population,2178.0
2AE1962923A813A3E055000000000001,1996_Population,840.0
2AE1962922A413A3E055000000000001,1996_Population,229.0
2AE196291ADD13A3E055000000000001,1996_Population,861.0
2AE196291A9713A3E055000000000001,1996_Population,362.0
2AE19629195913A3E055000000000001,1996_Population,490.0
2AE196291CA813A3E055000000000001,1996_Population,7911.0
2AE196291C3213A3E055000000000001,1996_Population,937.0
2AE19629204313A3E055000000000001,1996_Population,1247.0
2AE19629175B13A3E055000000000001,1996_Population,1768.0
